family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,svcscan_total,svcscan_running,svcscan_stopped,svcscan_security_stopped,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio,signal_injection_score,signal_process_score,signal_benign_sep_score,signal_encryption_score,tier1_composite
Cerber,1,2,10,10,1,2,Cerber_T010_rep01_045939,/home/pthrower/Datasets/Cerber_20260413_045623/T010_rep01,100,55,13.29,2,4,0,0,4.95,39,5,110,10,100,100,1,71.79,1037,5,0,4879,903,64.2,5256,350.62,1640.0,5.84,7,73,67,161,7,974,59,93,59,0,23.76,105,2,3,17422,5946,24,96,181.48,2308,0.0,0.0,0.0,95,7609,5,20,13,3,9,13,13,0,6,2.17,5,4,40387,504.84,1824,3494,810,901,1690,2185,10546,1219,1799,922,79,197,665,0.0452,0.0865,0.0201,0,0,0,0,6038,15,0,0,0,0,635,220,414,5,1136,41,0,28,1,10,0.0,0.2439,0.3413,0.0014,0.0011,0.4367,0.0031,0.0025,0.05,0.015,0.033,0.6923,0.8072,1.0498,0.9001,0.1,0.764
Cerber,1,2,10,10,2,7,Cerber_T010_rep02_051423,/home/pthrower/Datasets/Cerber_20260413_045623/T010_rep02,102,55,13.23,4,4,0,0,5.05,40,5,109,7,102,102,1,72.15,1037,5,0,4984,905,63.9,5364,341.86,1640.0,5.85,7,73,69,165,7,1080,67,103,67,0,25.12,106,2,3,17710,6052,24,98,180.71,2340,0.0,0.0,0.0,97,7720,5,20,13,3,9,13,13,0,6,2.17,5,4,41062,500.76,1848,3543,854,919,1710,2230,10695,1235,1820,940,81,205,673,0.045,0.0863,0.0208,0,0,0,0,6037,15,0,0,0,0,635,221,413,5,1192,41,0,28,1,10,0.0,0.2439,0.3417,0.0014,0.0011,0.4359,0.0028,0.0025,0.049,0.0146,0.0331,0.6923,0.8109,1.0651,1.1361,0.1,0.7918
Cerber,1,2,10,10,3,12,Cerber_T010_rep03_052907,/home/pthrower/Datasets/Cerber_20260413_045623/T010_rep03,101,55,13.2,3,4,0,0,5.0,39,5,110,9,101,101,1,72.58,1037,5,0,4963,905,63.63,5347,344.83,1640.0,5.85,7,73,69,164,7,1016,61,96,61,0,24.19,106,2,3,17476,5990,24,97,180.16,2263,0.0,0.0,0.0,96,7590,5,20,13,3,9,13,13,0,6,2.17,5,4,40608,501.33,1829,3501,814,910,1696,2199,10580,1222,1809,937,80,201,684,0.045,0.0862,0.02,0,0,0,0,6089,15,0,0,0,0,635,220,414,5,1164,41,0,28,1,10,0.0,0.2439,0.3428,0.0014,0.0011,0.4343,0.003,0.0025,0.0495,0.0147,0.033,0.6923,0.8082,1.0564,1.0069,0.1,0.7845
Cerber,1,2,10,10,4,17,Cerber_T010_rep04_054335,/home/pthrower/Datasets/Cerber_20260413_045623/T010_rep04,102,55,13.22,4,4,0,0,4.81,40,5,106,4,102,102,2,97.38,2676,5,0,4996,906,64.05,5377,341.86,1640.0,5.85,7,73,69,165,7,1103,70,106,70,0,25.65,105,2,3,17650,6065,24,98,180.1,2270,0.0,0.0,0.0,97,7649,5,20,13,3,9,13,13,0,6,2.17,5,4,41111,501.35,1847,3548,819,919,1711,2236,10720,1234,1822,940,81,205,674,0.0449,0.0863,0.0199,0,0,0,0,6042,15,0,0,0,0,635,221,413,5,1192,41,0,28,1,10,0.0,0.2439,0.3436,0.0014,0.0011,0.4334,0.0027,0.0025,0.049,0.0146,0.033,0.6923,0.9239,1.0657,1.1305,0.1,0.7918
Cerber,1,2,10,10,5,22,Cerber_T010_rep05_055753,/home/pthrower/Datasets/Cerber_20260413_045623/T010_rep05,102,55,13.28,4,4,0,0,5.05,40,4,105,3,102,102,1,72.15,1037,5,0,4983,905,63.88,5364,341.86,1640.0,5.85,7,73,69,165,7,1080,67,103,67,0,25.12,103,2,3,17711,6052,24,98,180.72,2342,0.0,0.0,0.0,97,7722,5,20,13,3,9,13,13,0,6,2.17,5,4,41060,500.73,1848,3538,853,919,1716,2230,10685,1236,1819,939,81,205,673,0.045,0.0862,0.0208,0,0,0,0,6061,15,0,0,0,0,635,221,413,5,1192,41,0,28,1,10,0.0,0.2439,0.3417,0.0014,0.0011,0.436,0.0028,0.0025,0.049,0.0146,0.0331,0.6923,0.8109,1.0657,1.1357,0.1,0.7923
Cerber,2,2,20,20,1,3,Cerber_T020_rep01_050224,/home/pthrower/Datasets/Cerber_20260413_045623/T020_rep01,100,55,12.93,4,3,0,0,4.71,38,6,107,7,100,100,3,115.32,1123,9,1,4867,891,52.9,5255,278.91,1640.0,5.41,7,73,68,158,7,1045,60,101,60,0,21.77,103,2,3,17673,6028,15,97,182.2,2364,0.0,0.0,0.0,96,7703,4,15,4,0,4,4,4,0,3,1.33,2,3,41086,507.23,1842,3575,865,914,1683,2203,10742,1264,1804,937,81,204,660,0.0448,0.087,0.0211,0,0,0,0,6085,14,0,0,0,0,635,219,415,5,1175,40,0,28,1,10,0.0,0.25,0.3411,0.0008,0.0008,0.4359,0.0029,0.0023,0.09,0.015,0.0325,1.0,0.8976,1.0679,1.0871,0.0933,0.7609
Cerber,2,2,20,20,2,8,Cerber_T020_rep02_051706,/home/pthrower/Datasets/Cerber_20260413_045623/T020_rep02,99,55,13.06,3,3,0,0,4.67,38,6,105,6,99,99,3,115.43,1123,9,1,4817,890,52.93,5200,281.22,1640.0,5.34,7,73,67,156,7,1017,64,104,64,0,20.76,102,2,3,17487,5984,15,96,182.16,2275,0.0,0.0,0.0,95,7589,4,15,4,0,4,4,4,0,3,1.33,2,3,40817,510.21,1834,3547,845,905,1694,2188,10682,1264,1795,928,80,200,662,0.0449,0.0869,0.0207,0,0,0,0,6103,14,0,0,0,0,635,219,415,5,1147,40,0,28,1,10,0.0,0.25,0.3422,0.0009,0.0009,0.434,0.0029,0.0023,0.0909,0.0152,0.0324,1.0,0.8994,1.0655,0.9646,0.0933,0.7478
Cerber,2,2,20,20,3,13,Cerber_T020_rep03_053146,/home/pthrower/Datasets/Cerber_20260413_045623/T020_rep03,99,55,13.07,3,3,0,0,4.67,38,6,105,6,99,99,3,115.4,1123,9,1,4818,890,52.95,5200,281.22,1640.0,5.34,7,73,67,156,7,1016,62,101,62,0,21.62,102,2,3,17593,5984,15,96,183.26,2376,0.0,0.0,0.0,95,7692,4,15,4,0,4,4,4,0,3,1.33,2,3,40920,511.5,1836,3558,877,905,1691,2189,10723,1263,1796,930,80,200,661,0.0449,0.087,0.0214,0,0,0,0,6109,14,0,0,0,0,635,219,415,5,1147,40,0,28,1,10,0.0,0.25,0.3401,0.0009,0.0009,0.4372,0.003,0.0023,0.0909,0.0152,0.0324,1.0,0.8985,1.0664,0.9912,0.0933,0.7479
Cerber,2,2,20,20,4,18,Cerber_T020_rep04_054603,/home/pthrower/Datasets/Cerber_20260413_045623/T020_rep04,100,56,13.05,3,4,0,0,4.71,38,6,107,7,100,100,3,114.26,1123,9,1,4818,890,52.95,5200,281.22,1640.0,5.34,7,73,67,156,7,1018,63,103,63,0,21.66,102,2,3,17560,5984,15,96,182.92,2353,0.0,0.0,0.0,95,7662,4,15,4,0,4,4,4,0,3,1.33,2,3,40849,510.61,1833,3543,845,905,1686,2191,10702,1265,1795,928,80,200,659,0.0449,0.0867,0.0207,0,0,0,0,6106,14,0,0,0,0,635,219,415,5,1149,40,0,28,1,10,0.0,0.25,0.3408,0.0009,0.0009,0.4363,0.0029,0.0023,0.09,0.0152,0.0324,1.0,0.899,1.065,0.979,0.0933,0.7477
Cerber,2,2,20,20,5,23,Cerber_T020_rep05_060048,/home/pthrower/Datasets/Cerber_20260413_045623/T020_rep05,99,55,13.12,3,3,0,0,4.67,38,6,108,9,99,99,3,115.39,1123,9,1,4824,890,53.01,5210,281.88,1640.0,5.41,7,73,67,156,7,1011,62,102,62,0,21.51,102,2,3,17555,5984,15,96,182.86,2338,0.0,0.0,0.0,95,7655,4,15,4,0,4,4,4,0,3,1.33,2,3,40840,510.5,1835,3537,861,905,1702,2187,10677,1262,1796,928,80,200,661,0.0449,0.0866,0.0211,0,0,0,0,6107,14,0,0,0,0,635,219,415,5,1147,40,0,28,1,10,0.0,0.25,0.3409,0.0009,0.0009,0.4361,0.003,0.0023,0.0909,0.0151,0.0323,1.0,0.8985,1.0661,0.983,0.0933,0.7554
Cerber,2,2,45,45,1,4,Cerber_T045_rep01_050531,/home/pthrower/Datasets/Cerber_20260413_045623/T045_rep01,96,54,12.81,3,3,0,0,4.52,38,6,107,11,96,96,3,116.59,1123,9,1,4667,888,53.03,5057,282.41,1640.0,5.32,7,73,65,149,7,413,40,68,40,0,9.6,84,1,1,17351,5812,15,93,186.57,2524,0.0,0.0,0.0,92,7713,4,15,4,0,4,4,4,0,3,1.33,2,3,39631,514.69,1802,3406,836,888,1643,2049,10433,1236,1758,913,77,194,658,0.0455,0.0859,0.0211,0,0,0,0,6083,14,0,0,0,0,635,219,415,5,1132,40,0,28,1,10,0.0,0.25,0.335,0.0009,0.0009,0.4445,0.0024,0.0023,0.0938,0.0156,0.0319,1.0,0.8884,1.0411,0.783,0.0933,0.7173
Cerber,2,2,45,45,2,9,Cerber_T045_rep02_052016,/home/pthrower/Datasets/Cerber_20260413_045623/T045_rep02,98,54,12.81,5,3,0,0,4.41,39,6,105,7,98,98,4,142.38,2676,9,1,4790,891,53.22,5178,276.33,1640.0,5.33,7,73,67,155,7,528,43,72,43,0,12.0,84,1,1,17501,5931,15,95,184.22,2402,0.0,0.0,0.0,94,7678,4,15,4,0,4,4,4,0,3,1.33,2,3,40273,509.78,1826,3444,845,906,1671,2101,10563,1251,1776,931,79,202,669,0.0453,0.0855,0.021,0,0,0,0,6082,14,0,0,0,0,635,220,414,5,1188,40,0,28,1,10,0.0,0.25,0.3389,0.0009,0.0009,0.4387,0.0019,0.0023,0.0918,0.0152,0.0324,1.0,0.9549,1.057,1.0216,0.0933,0.7457
Cerber,2,2,45,45,3,14,Cerber_T045_rep03_053451,/home/pthrower/Datasets/Cerber_20260413_045623/T045_rep03,97,55,12.73,3,3,0,0,4.57,38,6,105,8,97,97,3,116.76,1123,9,1,4715,890,52.98,5104,281.93,1640.0,5.33,7,73,66,153,7,382,35,63,35,0,8.88,84,1,1,17509,5859,15,94,186.27,2567,0.0,0.0,0.0,93,7785,4,15,4,0,4,4,4,0,3,1.33,2,3,39933,511.96,1817,3439,871,894,1668,2062,10467,1254,1766,919,78,196,658,0.0455,0.0861,0.0218,0,0,0,0,6094,14,0,0,0,0,635,219,415,5,1137,40,0,28,1,10,0.0,0.25,0.3346,0.0009,0.0009,0.4446,0.0026,0.0023,0.0928,0.0155,0.0324,1.0,0.8861,1.0514,0.7856,0.0933,0.7237
Cerber,2,2,45,45,4,19,Cerber_T045_rep04_054915,/home/pthrower/Datasets/Cerber_20260413_045623/T045_rep04,96,54,12.86,3,3,0,0,4.52,38,6,107,11,96,96,3,116.64,1123,9,1,4673,888,53.1,5067,283.09,1640.0,5.39,7,73,65,149,7,407,36,63,36,0,9.69,84,1,1,17335,5812,15,93,186.4,2498,0.0,0.0,0.0,92,7695,4,15,4,0,4,4,4,0,3,1.33,2,3,39594,514.21,1802,3392,852,888,1652,2055,10402,1235,1757,913,77,194,655,0.0455,0.0857,0.0215,0,0,0,0,6060,14,0,0,0,0,635,219,415,5,1132,40,0,28,1,10,0.0,0.25,0.3353,0.0009,0.0009,0.4439,0.0025,0.0023,0.0938,0.0156,0.0319,1.0,0.8865,1.0414,0.7909,0.0933,0.7177
Cerber,2,2,45,45,5,24,Cerber_T045_rep05_060359,/home/pthrower/Datasets/Cerber_20260413_045623/T045_rep05,96,54,12.81,3,3,0,0,4.52,38,6,105,9,96,96,3,116.62,1123,9,1,4683,892,53.22,5067,283.09,1640.0,5.39,7,73,65,151,7,410,40,66,40,0,9.11,84,1,1,17355,5812,15,93,186.61,2524,0.0,0.0,0.0,92,7714,4,15,4,0,4,4,4,0,3,1.33,2,3,39630,514.68,1805,3397,852,888,1639,2053,10429,1238,1756,912,77,194,657,0.0455,0.0857,0.0215,0,0,0,0,6099,14,0,0,0,0,635,219,415,5,1132,40,0,28,1,10,0.0,0.25,0.3349,0.0009,0.0009,0.4445,0.0024,0.0023,0.0938,0.0156,0.0322,1.0,0.8884,1.0406,0.7816,0.0933,0.7173
Cerber,3,2,90,90,1,5,Cerber_T090_rep01_050921,/home/pthrower/Datasets/Cerber_20260413_045623/T090_rep01,96,55,12.55,3,3,0,0,4.52,37,6,104,8,96,96,3,117.48,1123,9,1,4421,844,50.24,4916,273.11,1640.0,5.32,5,71,63,145,7,49,11,32,11,0,1.75,5,1,1,17109,5730,15,93,183.97,2408,0.0,0.0,0.0,92,7576,4,15,3,0,3,3,3,0,3,1.0,1,3,37907,492.3,1752,3111,650,885,1598,1998,10086,1150,1722,894,76,189,557,0.0462,0.0821,0.0171,0,0,0,0,5970,14,0,0,0,0,635,217,417,5,1131,40,0,28,1,10,0.0,0.25,0.3349,0.0009,0.0009,0.4428,0.0204,0.0023,0.0938,0.0161,0.0328,1.0,0.8442,1.0012,0.5833,0.0933,0.6715
Cerber,3,2,90,90,2,10,Cerber_T090_rep02_052413,/home/pthrower/Datasets/Cerber_20260413_045623/T090_rep02,96,55,12.68,3,3,0,0,4.52,37,6,105,9,96,96,3,117.45,1123,9,1,4425,841,50.28,4910,272.7,1640.0,5.32,6,72,63,147,7,31,9,20,9,0,1.72,4,1,1,17242,5730,15,93,185.4,2529,0.0,0.0,0.0,92,7709,4,15,3,0,3,3,3,0,3,1.0,1,3,38012,493.66,1752,3131,650,885,1619,1994,10105,1165,1722,894,76,189,587,0.0461,0.0824,0.0171,0,0,0,0,6037,14,0,0,0,0,635,217,417,5,1131,40,0,28,1,10,0.0,0.25,0.3323,0.0009,0.0009,0.4471,0.0323,0.0023,0.0938,0.0163,0.0332,1.0,0.8433,1.0081,0.5828,0.0933,0.6624
Cerber,3,2,90,90,3,15,Cerber_T090_rep03_053848,/home/pthrower/Datasets/Cerber_20260413_045623/T090_rep03,95,54,12.64,3,3,0,0,4.48,37,6,107,12,95,95,3,117.36,1123,9,1,4415,842,50.75,4869,273.49,1640.0,5.31,6,72,62,141,7,34,9,20,9,0,1.7,4,1,1,17153,5683,15,92,186.45,2558,0.0,0.0,0.0,91,7702,4,15,3,0,3,3,3,0,3,1.0,1,3,38210,502.76,1758,3175,651,880,1608,1988,10134,1199,1721,900,75,187,634,0.046,0.0831,0.017,0,0,0,0,6011,14,0,0,0,0,635,217,417,5,1126,40,0,28,1,10,0.0,0.25,0.3313,0.0009,0.0009,0.449,0.0294,0.0023,0.0947,0.0163,0.0319,1.0,0.8433,1.0164,0.5829,0.0933,0.6621
Cerber,3,2,90,90,4,20,Cerber_T090_rep04_055320,/home/pthrower/Datasets/Cerber_20260413_045623/T090_rep04,95,54,12.64,3,3,0,0,4.48,37,6,104,9,95,95,3,117.37,1123,9,1,4519,869,51.94,4928,277.24,1640.0,5.31,7,73,64,147,7,34,8,19,8,0,1.48,4,1,1,17065,5683,15,92,185.49,2468,0.0,0.0,0.0,91,7613,4,15,4,0,4,4,4,0,3,1.33,2,3,38480,506.32,1760,3216,655,880,1612,2001,10177,1202,1736,905,76,191,639,0.0457,0.0836,0.017,0,0,0,0,6034,14,0,0,0,0,635,217,417,5,1126,40,0,28,1,10,0.0,0.25,0.333,0.0009,0.0009,0.4461,0.0294,0.0023,0.0947,0.0162,0.0325,1.0,0.8736,1.0202,0.581,0.0933,0.6732
Cerber,3,2,90,90,5,25,Cerber_T090_rep05_060748,/home/pthrower/Datasets/Cerber_20260413_045623/T090_rep05,96,55,12.7,3,3,0,0,4.52,37,6,107,11,96,96,3,117.44,1123,9,1,4498,852,51.11,4972,276.61,1640.0,5.39,6,72,64,146,7,32,8,18,8,0,1.78,4,1,1,17209,5730,15,93,185.04,2493,0.0,0.0,0.0,92,7676,4,15,3,0,3,3,3,0,3,1.0,1,3,38037,493.99,1752,3137,650,885,1614,1983,10105,1161,1721,893,76,189,625,0.0461,0.0825,0.0171,0,0,0,0,6020,14,0,0,0,0,635,217,417,5,1131,40,0,28,1,10,0.0,0.25,0.333,0.0009,0.0009,0.446,0.0312,0.0023,0.0938,0.016,0.0325,1.0,0.8429,1.0062,0.5838,0.0933,0.6839
Dharma,1,2,15,15,1,1,Dharma_T015_rep01,/home/pthrower/Datasets/Dharma_20260329_230514/T015_rep01,96,52,12.09,2,6,1,0,4.32,37,5,101,5,96,96,0,62.92,1037,5,0,2805,677,52.92,3649,345.62,1622.0,5.66,3,32,45,87,7,268,18,37,18,0,10.72,38,1,1,16583,5444,14,90,184.26,2437,0.0,0.0,0.0,89,7421,3,14,1,0,1,1,1,0,1,1.0,1,1,33907,506.07,1565,2677,683,846,1328,1801,8515,1002,1505,800,68,180,762,0.0462,0.079,0.0201,4,0,0,0,5946,530,0,0,0,0,635,214,419,3,1103,40,0,28,1,10,0.0,0.25,0.3283,0.0008,0.0008,0.4475,0.0037,0.0891,0.0521,0.0114,0.031,1.0,0.4401,0.8617,0.6413,0.8,0.843
Dharma,1,2,15,15,2,7,Dharma_T015_rep02,/home/pthrower/Datasets/Dharma_20260329_230514/T015_rep02,96,53,12.21,2,6,1,0,4.32,36,5,102,6,96,96,0,63.08,1037,5,0,2707,646,49.22,3640,331.05,1616.0,5.89,4,44,46,85,7,303,18,37,18,0,12.12,43,1,1,16468,5482,14,90,182.98,2257,0.0,0.0,0.0,89,7255,3,14,1,0,1,1,1,0,1,1.0,1,1,34155,502.28,1570,2675,674,851,1334,1813,8562,1024,1562,809,70,182,758,0.046,0.0783,0.0197,5,0,0,0,6032,366,0,0,0,0,635,214,420,3,1090,40,0,28,1,10,0.0,0.25,0.3329,0.0009,0.0009,0.4406,0.0033,0.0607,0.0521,0.0163,0.0314,1.0,0.4401,0.8712,0.66,0.8333,0.5448
Dharma,1,2,15,15,3,13,Dharma_T015_rep03,/home/pthrower/Datasets/Dharma_20260329_230514/T015_rep03,98,54,12.49,2,6,1,0,4.22,37,5,106,8,98,98,0,45.53,985,3,0,2674,656,54.57,3323,345.22,1622.0,5.63,4,30,40,82,7,457,94,117,94,0,13.44,59,1,1,16642,5513,14,92,180.89,2286,0.0,0.0,0.0,91,7344,3,14,,,,,,,,,,,31622,494.09,1512,2554,872,853,1307,1696,7979,984,1424,718,60,166,746,0.0478,0.0808,0.0276,4,0,0,0,6356,533,0,0,0,0,635,215,419,3,1155,40,0,28,1,10,0.0,0.25,0.3313,0.0008,0.0008,0.4413,0.0022,0.0839,0.0306,0.0112,0.0307,0,0.198,0.8179,0.7604,0.8,0.8524
Dharma,1,2,15,15,4,19,Dharma_T015_rep04,/home/pthrower/Datasets/Dharma_20260329_230514/T015_rep04,101,57,13.57,2,6,1,0,4.0,38,5,107,6,101,101,1,38.18,568,2,0,2610,648,50.19,3117,306.25,1622.0,5.19,4,6,39,79,7,431,90,114,90,0,13.06,59,0,0,18859,5696,34,95,198.52,3239,0.0,0.0,0.0,94,9278,3,34,25,0,25,25,25,0,2,12.5,24,2,35247,526.07,1567,2628,959,864,1525,1812,8650,1052,1574,779,65,179,780,0.0445,0.0746,0.0272,2,0,0,0,4717,79,0,0,0,0,635,217,417,3,1220,40,0,28,1,10,0.0,0.25,0.302,0.0018,0.0018,0.492,0.0,0.0167,0.0198,0.0023,0.0303,1.0,1.1751,0.8997,0.7892,0.5933,1.3961
Dharma,1,2,15,15,5,25,Dharma_T015_rep05,/home/pthrower/Datasets/Dharma_20260329_230514/T015_rep05,105,61,13.38,3,6,1,0,3.47,37,6,108,3,105,105,0,41.05,568,2,0,2488,620,46.94,2869,273.45,1622.0,4.87,3,5,36,79,7,372,30,55,30,0,11.27,38,0,0,19131,5843,25,99,193.24,3200,0.0,0.0,0.0,98,9355,3,25,12,0,12,12,12,0,1,12.0,12,1,37675,546.01,1632,2914,724,879,1639,2033,9405,1142,1642,827,70,184,778,0.0433,0.0773,0.0192,7,0,0,0,4839,415,0,0,0,0,635,215,419,3,1211,40,0,28,1,10,0.0,0.25,0.3054,0.0013,0.0013,0.489,0.0,0.0858,0.019,0.002,0.0318,1.0,0.9056,0.9694,0.7648,0.9,1.4117
Dharma,2,2,30,30,1,2,Dharma_T030_rep01,/home/pthrower/Datasets/Dharma_20260329_230514/T030_rep01,98,54,12.08,2,6,1,0,4.41,38,5,98,0,98,98,0,25.1,320,2,0,2475,628,60.37,3051,382.51,1622.0,5.41,5,32,35,69,7,391,35,58,35,0,13.96,38,1,1,16523,5535,14,92,179.6,2186,0.0,0.0,0.0,91,7218,3,14,2,0,2,2,2,0,2,1.0,1,2,31906,523.05,1490,2573,673,846,1324,1691,8092,972,1474,752,62,168,756,0.0467,0.0806,0.0211,2,0,0,0,7611,1708,0,0,0,0,635,215,418,3,1110,40,0,28,1,10,0.0,0.25,0.335,0.0008,0.0008,0.4368,0.0026,0.2244,0.0204,0.0129,0.0279,1.0,0.4787,0.8302,0.6889,0.7333,0.7364
Dharma,2,3,30,30,2,8,Dharma_T030_rep02,/home/pthrower/Datasets/Dharma_20260329_230514/T030_rep02,105,55,12.55,2,11,1,0,4.52,38,5,106,1,105,105,2,35.78,568,4,2,3128,700,55.86,3773,333.52,1622.0,5.25,5,49,43,93,7,596,36,65,36,0,18.06,69,1,1,16855,5702,14,94,179.31,2116,0.0,0.0,0.0,93,7283,3,14,,,,,,,,,,,36384,527.3,1621,3017,723,893,1499,1900,9048,1122,1608,840,67,185,775,0.0446,0.0829,0.0199,0,0,0,0,6868,1659,0,0,0,0,635,215,418,3,1263,40,0,28,1,10,0.0,0.25,0.3383,0.0008,0.0008,0.4321,0.0017,0.2416,0.0381,0.0157,0.0297,0,0.3945,0.9386,0.7744,0.6667,0.6106
Dharma,2,2,30,30,3,14,Dharma_T030_rep03,/home/pthrower/Datasets/Dharma_20260329_230514/T030_rep03,102,53,12.78,2,9,1,0,4.39,38,5,102,0,102,102,2,32.32,568,3,2,2174,557,51.76,2529,300.17,1622.0,4.86,4,16,28,55,7,672,63,92,63,0,18.67,69,1,1,16798,5675,14,93,180.62,2171,0.0,0.0,0.0,92,7316,3,14,1,0,1,1,1,0,1,1.0,1,1,33247,545.03,1555,2868,791,872,1405,1822,8189,1066,1527,768,60,168,760,0.0468,0.0863,0.0238,0,0,0,0,6849,1661,0,0,0,0,635,215,418,3,1278,40,0,28,1,10,0.0,0.25,0.3378,0.0008,0.0008,0.4355,0.0015,0.2425,0.0294,0.0074,0.0253,1.0,0.684,0.8701,0.8113,0.6667,1.0679
Dharma,2,2,30,30,4,20,Dharma_T030_rep04,/home/pthrower/Datasets/Dharma_20260329_230514/T030_rep04,102,57,13.44,2,6,1,0,4.04,38,4,107,5,102,102,1,30.95,320,1,0,2501,588,47.19,3090,295.57,1628.0,4.98,5,13,38,77,7,458,43,79,43,0,13.47,46,0,0,18804,5729,33,96,195.88,3250,0.0,0.0,0.0,95,9190,3,33,20,0,20,20,20,0,1,20.0,20,1,35590,515.8,1595,2834,965,892,1526,1795,8698,1028,1589,796,69,185,761,0.0448,0.0796,0.0271,0,0,0,0,5170,179,0,0,0,0,635,217,417,3,1225,40,0,28,1,10,0.0,0.25,0.3047,0.0018,0.0018,0.4887,0.0,0.0346,0.0098,0.0052,0.0308,1.0,1.1424,0.9005,0.7981,0.6667,1.2175
Dharma,2,2,30,30,5,26,Dharma_T030_rep05,/home/pthrower/Datasets/Dharma_20260329_230514/T030_rep05,108,57,13.49,2,9,1,0,4.12,38,5,108,0,108,108,2,41.84,568,5,2,2761,619,53.1,3103,292.92,1622.0,5.19,3,10,40,80,7,796,126,157,126,0,20.95,69,0,0,19575,5923,25,99,197.73,3200,0.0,0.0,0.0,98,9656,3,25,12,0,12,12,12,0,1,12.0,12,1,37581,529.31,1659,3125,930,908,1607,1990,9360,1134,1705,823,71,189,702,0.0441,0.0832,0.0247,0,0,0,0,6851,1545,0,0,0,0,635,216,418,3,1316,40,0,28,1,10,0.0,0.25,0.3026,0.0013,0.0013,0.4933,0.0,0.2255,0.0463,0.0036,0.029,1.0,1.1731,0.9605,0.9034,0.6667,1.3193
Dharma,3,2,60,60,1,3,Dharma_T060_rep01,/home/pthrower/Datasets/Dharma_20260329_230514/T060_rep01,104,55,12.56,2,9,1,0,4.29,38,5,104,0,104,104,2,39.97,568,5,2,2332,606,49.62,2741,289.49,1628.0,5.11,3,4,36,67,7,575,38,59,38,0,19.17,68,0,0,17442,5756,14,95,183.6,2521,0.0,0.0,0.0,94,7759,3,14,8,0,8,8,8,0,2,4.0,7,2,33955,506.79,1503,2888,702,882,1372,1931,8666,1025,1513,796,68,178,712,0.0443,0.0851,0.0207,0,0,0,0,6629,1519,0,0,0,0,,,,,1228,40,0,28,1,10,0.0,0.25,0.33,0.0008,0.0008,0.4448,0.0,0.2291,0.0481,0.0017,0.0287,1.0,0.8879,0.876,0.7836,0.6667,1.422
